2025-09-01;14:43:23.284;[134] PING;14:43:23.831;[361/134] PONG (2)

2025-09-01;; ;14:43:26.825;keepalive [364]

2025-09-01;14:43:26.341;[137] PING;14:43:27.181;[365/137] PONG (2)

2025-09-01;14:43:27.865;[138] PING;14:43:28.734;[367/138] PONG (2)

2025-09-01;14:43:24.313;[135] PING;14:43:29.354;(таймаут)

2025-09-01;14:43:25.624;[136] PING;14:43:30.648;(таймаут)

2025-09-01;14:43:30.587;[139] PING;14:43:31.626;[370/139] PONG (2)

2025-09-01;; ;14:43:31.815;keepalive [372]

2025-09-01;14:43:33.547;[140] PING;14:43:34.091;[375/140] PONG (2)

2025-09-01;14:43:36.134;[141] PING;14:43:36.381;[378/141] PONG (2)

2025-09-01;; ;14:43:36.834;keepalive [381]

2025-09-01;14:43:38.237;[142] PING;14:43:38.549;[382/142] PONG (2)

2025-09-01;14:43:39.735;[143] PING;14:43:40.279;[385/143] PONG (2)

2025-09-01;14:43:40.763;[144] PING;14:43:41.197;[386/144] PONG (2)

2025-09-01;; ;14:43:41.851;keepalive [389]

2025-09-01;14:43:42.553;[145] PING;14:43:43.549;[391/145] PONG (2)

2025-09-01;14:43:43.968;[146] PING;14:43:44.845;[393/146] PONG (2)

2025-09-01;14:43:45.779;[147] PING;14:43:46.633;[394/147] PONG (2)

2025-09-01;; ;14:43:46.866;keepalive [396]

2025-09-01;14:43:48.488;[148] PING;14:43:49.421;[400/148] PONG (2)

2025-09-01;14:43:50.402;[149] PING;14:43:51.320;[401/149] PONG (2)

2025-09-01;; ;14:43:51.880;keepalive [404]

2025-09-01;14:43:51.989;[150] PING;14:43:52.426;[405/150] PONG (2)

2025-09-01;14:43:53.264;[151] PING;14:43:53.961;[407/151] PONG (2)

2025-09-01;14:43:54.586;[152] PING;14:43:55.442;[408/152] PONG (2)

2025-09-01;; ;14:43:56.889;keepalive [411]

2025-09-01;14:43:56.611;[153] PING;14:43:57.373;[412/153] PONG (2)

2025-09-01;14:43:57.622;[154] PING;14:43:58.557;[415/154] PONG (2)

2025-09-01;14:44:00.054;[155] PING;14:44:00.744;[418/155] PONG (2)

2025-09-01;; ;14:44:01.913;keepalive [420]

2025-09-01;14:44:02.569;[156] PING;14:44:03.583;[422/156] PONG (2)

2025-09-01;14:44:05.063;[157] PING;14:44:05.437;[424/157] PONG (2)

2025-09-01;; ;14:44:06.922;keepalive [427]

2025-09-01;14:44:07.714;[158] PING;14:44:08.771;[428/158] PONG (2)

2025-09-01;14:44:08.772;[159] PING;14:44:09.692;[430/159] PONG (2)

2025-09-01;; ;14:44:11.921;keepalive [433]

2025-09-01;14:44:11.623;[160] PING;14:44:12.527;[434/160] PONG (2)

2025-09-01;14:44:14.502;[161] PING;14:44:15.565;[436/161] PONG (2)

2025-09-01;; ;14:44:16.936;keepalive [439]

2025-09-01;14:44:16.998;[162] PING;14:44:17.372;[440/162] PONG (2)

2025-09-01;14:44:19.052;[163] PING;14:44:19.923;[441/163] PONG (2)

2025-09-01;14:44:19.673;[164] PING;14:44:20.110;[442/164] PONG (2)

2025-09-01;; ;14:44:21.951;keepalive [446]

2025-09-01;14:44:21.842;[165] PING;14:44:22.247;[447/165] PONG (2)

2025-09-01;14:44:23.594;[166] PING;14:44:23.982;[449/166] PONG (2)

2025-09-01;; ;14:44:26.971;keepalive [453]

2025-09-01;14:44:28.079;[168] PING;14:44:28.888;[456/168] PONG (2)

2025-09-01;14:44:29.498;[169] PING;14:44:30.560;[457/169] PONG (2)

2025-09-01;14:44:30.310;[170] PING;14:44:30.993;[458/170] PONG (2)

2025-09-01;14:44:26.347;[167] PING;14:44:31.369;(таймаут)

2025-09-01;; ;14:44:31.989;keepalive [461]

2025-09-01;14:44:33.300;[171] PING;14:44:33.735;[463/171] PONG (2)

2025-09-01;14:44:35.574;[172] PING;14:44:36.584;[466/172] PONG (2)

2025-09-01;; ;14:44:37.005;keepalive [468]

2025-09-01;14:44:38.469;[173] PING;14:44:38.752;[471/173] PONG (2)

2025-09-01;14:44:39.501;[174] PING;14:44:40.170;[472/174] PONG (2)

2025-09-01;; ;14:44:42.024;keepalive [476]

2025-09-01;14:44:42.054;[175] PING;14:44:42.521;[477/175] PONG (2)

2025-09-01;14:44:42.459;[176] PING;14:44:43.209;[478/176] PONG (2)

2025-09-01;14:44:43.812;[177] PING;14:44:44.171;[479/177] PONG (2)

2025-09-01;; ;14:44:47.027;keepalive [483]

2025-09-01;14:44:49.400;[179] PING;14:44:50.333;[487/179] PONG (2)

2025-09-01;14:44:50.551;[180] PING;14:44:51.505;[488/180] PONG (2)

2025-09-01;14:44:46.655;[178] PING;14:44:51.691;(таймаут)

2025-09-01;; ;14:44:52.005;keepalive [491]

2025-09-01;14:44:51.816;[181] PING;14:44:52.502;[492/181] PONG (2)

2025-09-01;14:44:53.404;[182] PING;14:44:54.187;[493/182] PONG (2)

2025-09-01;14:44:54.312;[183] PING;14:44:54.808;[494/183] PONG (2)

2025-09-01;14:44:55.558;[184] PING;14:44:55.808;[496/184] PONG (2)

2025-09-01;14:44:56.215;[185] PING;14:44:56.621;[497/185] PONG (2)

2025-09-01;; ;14:44:57.026;keepalive [499]

2025-09-01;14:44:57.211;[186] PING;14:44:57.493;[501/186] PONG (2)

2025-09-01;14:44:59.036;[188] PING;14:44:59.657;[504/188] PONG (2)

2025-09-01;14:45:01.275;[189] PING;14:45:01.761;[506/189] PONG (2)

2025-09-01;; ;14:45:02.041;keepalive [508]

2025-09-01;14:44:57.774;[187] PING;14:45:02.804;(таймаут)

2025-09-01;14:45:02.490;[190] PING;14:45:02.990;[510/190] PONG (2)

2025-09-01;14:45:05.327;[191] PING;14:45:06.243;[513/191] PONG (2)

2025-09-01;; ;14:45:07.043;keepalive [515]

2025-09-01;14:45:06.675;[192] PING;14:45:07.341;[516/192] PONG (2)

2025-09-01;14:45:08.223;[193] PING;14:45:09.042;[518/193] PONG (2)

2025-09-01;14:45:10.057;[194] PING;14:45:11.073;[520/194] PONG (2)

2025-09-01;; ;14:45:12.043;keepalive [522]

2025-09-01;14:45:13.608;[196] PING;14:45:14.475;[524/196] PONG (2)

2025-09-01;14:45:14.655;[197] PING;14:45:15.090;[525/197] PONG (2)

2025-09-01;; ;14:45:17.038;keepalive [528]

